ContestID,ContestName,NominatingParty,PartyCode,AreaType,AreaNum,OfficeSeqNo,BallotOrder,CandidateID,CandidateName,CurrentDateTime,VoteFor,CandidateVotes,CandidatePercentage,PrecinctsReporting
100043597,"ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, DIRECTOR, SUB-DISTRICT 4","NONPARTISAN","","","ROCKWOOD WATER PEOPLE'S UTILITY DISTRICT, SUB-DISTRICT 4",73,,100072984,"STEVE R OKAZAKI",11/10/2020 9:29:20 PM,1,3452,0.97459062676454,5/5,
100043599,"METRO COUNCILOR, DISTRICT 5","","","","METRO COUNCIL DISTRICT 5",73,,9901,"Write-in",11/10/2020 9:29:20 PM,1,1382,0.0105760989347374,30/35,
100043599,"METRO COUNCILOR, DISTRICT 5","","","","METRO DISTRICT 5",73,,9901,"Write-in",11/10/2020 9:29:20 PM,1,1382,0.0105760989347374,30/35,
100043599,"METRO COUNCILOR, DISTRICT 5","NONPARTISAN","","","METRO COUNCIL DISTRICT 5",73,,100073011,"MARY NOLAN",11/10/2020 9:29:20 PM,1,79992,0.612158687400514,30/35,
100043599,"METRO COUNCILOR, DISTRICT 5","NONPARTISAN","","","METRO COUNCIL DISTRICT 5",73,,100073012,"CHRIS SMITH",11/10/2020 9:29:20 PM,1,49298,0.377265213664748,30/35,
100043599,"METRO COUNCILOR, DISTRICT 5","NONPARTISAN","","","METRO DISTRICT 5",73,,100073011,"MARY NOLAN",11/10/2020 9:29:20 PM,1,79992,0.612158687400514,30/35,
100043599,"METRO COUNCILOR, DISTRICT 5","NONPARTISAN","","","METRO DISTRICT 5",73,,100073012,"CHRIS SMITH",11/10/2020 9:29:20 PM,1,49298,0.377265213664748,30/35,
100002117,"MEASURE 107 AMENDS CONSTITUTION: ALLOWS LAWS LIMITING POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, REQUIRING DISCLOSURE OF POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, AND REQUIRING POLITICAL CAMPAIGN ADVERTISEMENTS TO IDENTIFY WHO PAID FOR THEM","","","","STATEWIDE NONPARTISAN",76,,1,"YES",11/10/2020 9:29:20 PM,1,383150,0.867624680712306,662/1333,
100002117,"MEASURE 107 AMENDS CONSTITUTION: ALLOWS LAWS LIMITING POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, REQUIRING DISCLOSURE OF POLITICAL CAMPAIGN CONTRIBUTIONS AND EXPENDITURES, AND REQUIRING POLITICAL CAMPAIGN ADVERTISEMENTS TO IDENTIFY WHO PAID FOR THEM","","","","STATEWIDE NONPARTISAN",76,,2,"NO",11/10/2020 9:29:20 PM,1,58458,0.132375319287694,662/1333,
100002118,"MEASURE 108 INCREASES CIGARETTE AND CIGAR TAXES. ESTABLISHES TAX ON E-CIGARETTES AND NICOTINE VAPING DEVICES. FUNDS HEALTH PROGRAMS.","","","","STATEWIDE NONPARTISAN",77,,1,"YES",11/10/2020 9:29:20 PM,1,341148,0.756747883799755,662/1333,
100002118,"MEASURE 108 INCREASES CIGARETTE AND CIGAR TAXES. ESTABLISHES TAX ON E-CIGARETTES AND NICOTINE VAPING DEVICES. FUNDS HEALTH PROGRAMS.","","","","STATEWIDE NONPARTISAN",77,,2,"NO",11/10/2020 9:29:20 PM,1,109660,0.243252116200245,662/1333,
100002119,"MEASURE 109 ALLOWS MANUFACTURE, DELIVERY, ADMINISTRATION OF PSILOCYBIN AT SUPERVISED, LICENSED FACILITIES; IMPOSES TWO-YEAR DEVELOPMENT PERIOD","","","","STATEWIDE NONPARTISAN",78,,1,"YES",11/10/2020 9:29:20 PM,1,316831,0.712315924368803,662/1333,
100002119,"MEASURE 109 ALLOWS MANUFACTURE, DELIVERY, ADMINISTRATION OF PSILOCYBIN AT SUPERVISED, LICENSED FACILITIES; IMPOSES TWO-YEAR DEVELOPMENT PERIOD","","","","STATEWIDE NONPARTISAN",78,,2,"NO",11/10/2020 9:29:20 PM,1,127959,0.287684075631197,662/1333,
100002153,"26-211 MULTNOMAH COUNTY - BONDS TO EXPAND, RENOVATE, CONSTRUCT LIBRARY BRANCHES, FACILITIES; INCREASE SAFETY","","","","MULTNOMAH COUNTY",78,,1,"YES",11/10/2020 9:29:20 PM,1,263305,0.596614340224593,113/113,
100002153,"26-211 MULTNOMAH COUNTY - BONDS TO EXPAND, RENOVATE, CONSTRUCT LIBRARY BRANCHES, FACILITIES; INCREASE SAFETY","","","","MULTNOMAH COUNTY",78,,2,"NO",11/10/2020 9:29:20 PM,1,178027,0.403385659775407,113/113,
100002121,"MEASURE 110 PROVIDES STATEWIDE ADDICTION/RECOVERY SERVICES; MARIJUANA TAXES PARTIALLY FINANCE; RECLASSIFIES POSSESSION/PENALTIES FOR SPECIFIED DRUGS","","","","STATEWIDE NONPARTISAN",79,,1,"YES",11/10/2020 9:29:20 PM,1,331345,0.744314505984258,662/1333,
100002121,"MEASURE 110 PROVIDES STATEWIDE ADDICTION/RECOVERY SERVICES; MARIJUANA TAXES PARTIALLY FINANCE; RECLASSIFIES POSSESSION/PENALTIES FOR SPECIFIED DRUGS","","","","STATEWIDE NONPARTISAN",79,,2,"NO",11/10/2020 9:29:20 PM,1,113823,0.255685494015742,662/1333,
100002158,"26-214 MULTNOMAH COUNTY - ESTABLISHES TUITION-FREE PRESCHOOL PROGRAM, HIGHER EARNERS INCOME TAX FUNDING.","","","","MULTNOMAH COUNTY",79,,1,"YES",11/10/2020 9:29:20 PM,1,284537,0.641207250896897,113/113,
100002158,"26-214 MULTNOMAH COUNTY - ESTABLISHES TUITION-FREE PRESCHOOL PROGRAM, HIGHER EARNERS INCOME TAX FUNDING.","","","","MULTNOMAH COUNTY",79,,2,"NO",11/10/2020 9:29:20 PM,1,159215,0.358792749103103,113/113,
100002156,"26-212 CITY OF TROUTDALE - AMENDS CHARTER: CITY COUNCILOR CANDIDATES RUN AGAINST ALL COUNCILOR CANDIDATES","","","","CITY OF TROUTDALE",83,,1,"YES",11/10/2020 9:29:20 PM,1,4477,0.580448593284066,2/2,
100002156,"26-212 CITY OF TROUTDALE - AMENDS CHARTER: CITY COUNCILOR CANDIDATES RUN AGAINST ALL COUNCILOR CANDIDATES","","","","CITY OF TROUTDALE",83,,2,"NO",11/10/2020 9:29:20 PM,1,3236,0.419551406715934,2/2,
100002157,"26-213 CITY OF PORTLAND - RESTORE RECREATION PROGRAMS, PARKS, NATURE, WATER THROUGH FIVE-YEAR LEVY","","","","CITY OF PORTLAND",83,,1,"YES",11/10/2020 9:29:20 PM,1,233806,0.639873670613092,87/92,
100002157,"26-213 CITY OF PORTLAND - RESTORE RECREATION PROGRAMS, PARKS, NATURE, WATER THROUGH FIVE-YEAR LEVY","","","","CITY OF PORTLAND",83,,2,"NO",11/10/2020 9:29:20 PM,1,131588,0.360126329386908,87/92,
100002195,"26-217 CITY OF PORTLAND - AMENDS CHARTER: AUTHORIZES NEW, INDEPENDENT COMMUNITY POLICE OVERSIGHT BOARD.","","","","CITY OF PORTLAND",84,,1,"YES",11/10/2020 9:29:20 PM,1,299300,0.816421167484997,87/92,
100002195,"26-217 CITY OF PORTLAND - AMENDS CHARTER: AUTHORIZES NEW, INDEPENDENT COMMUNITY POLICE OVERSIGHT BOARD.","","","","CITY OF PORTLAND",84,,2,"NO",11/10/2020 9:29:20 PM,1,67300,0.183578832515003,87/92,
100002100,"03-560 CLACKAMAS FIRE DISTRICT 1J - MERGE ESTACADA FIRE DISTRICT #69 WITH CLACKAMAS FIRE DISTRICT #1.","","","","CLACKAMAS COUNTY FIRE #1",85,,1,"YES",11/10/2020 9:29:20 PM,1,31,0.775,63/63,
100002100,"03-560 CLACKAMAS FIRE DISTRICT 1J - MERGE ESTACADA FIRE DISTRICT #69 WITH CLACKAMAS FIRE DISTRICT #1.","","","","CLACKAMAS COUNTY FIRE #1",85,,2,"NO",11/10/2020 9:29:20 PM,1,9,0.225,63/63,
100002100,"03-560 CLACKAMAS FIRE DISTRICT 1J - MERGE ESTACADA FIRE DISTRICT #69 WITH CLACKAMAS FIRE DISTRICT #1.","","","","CLACKAMAS FIRE DISTRICT 1J",85,,1,"YES",11/10/2020 9:29:20 PM,1,31,0.775,63/63,
100002100,"03-560 CLACKAMAS FIRE DISTRICT 1J - MERGE ESTACADA FIRE DISTRICT #69 WITH CLACKAMAS FIRE DISTRICT #1.","","","","CLACKAMAS FIRE DISTRICT 1J",85,,2,"NO",11/10/2020 9:29:20 PM,1,9,0.225,63/63,
100002196,"26-219 CITY OF PORTLAND - AMENDS CHARTER: AUTHORIZES NEW WATER FUND SPENDING; ADDRESSES LAND USE.","","","","CITY OF PORTLAND",85,,1,"YES",11/10/2020 9:29:20 PM,1,165082,0.478037140962491,87/92,
100002196,"26-219 CITY OF PORTLAND - AMENDS CHARTER: AUTHORIZES NEW WATER FUND SPENDING; ADDRESSES LAND USE.","","","","CITY OF PORTLAND",85,,2,"NO",11/10/2020 9:29:20 PM,1,180251,0.521962859037509,87/92,
100002169,"26-216 RIVERDALE SCHOOL DISTRICT 51J - FIVE-YEAR LOCAL OPTION TAX FOR DISTRICT OPERATIONS","","","","RIVERDALE SCHOOL DISTRICT 51J",86,,1,"YES",11/10/2020 9:29:20 PM,1,808,0.655844155844156,3/3,
100002169,"26-216 RIVERDALE SCHOOL DISTRICT 51J - FIVE-YEAR LOCAL OPTION TAX FOR DISTRICT OPERATIONS","","","","RIVERDALE SCHOOL DISTRICT 51J",86,,2,"NO",11/10/2020 9:29:20 PM,1,424,0.344155844155844,3/3,
100002169,"26-216 RIVERDALE SCHOOL DISTRICT 51J - FIVE-YEAR LOCAL OPTION TAX FOR DISTRICT OPERATIONS","","","","RIVERDALE SCHOOL",86,,1,"YES",11/10/2020 9:29:20 PM,1,808,0.655844155844156,3/3,
100002169,"26-216 RIVERDALE SCHOOL DISTRICT 51J - FIVE-YEAR LOCAL OPTION TAX FOR DISTRICT OPERATIONS","","","","RIVERDALE SCHOOL",86,,2,"NO",11/10/2020 9:29:20 PM,1,424,0.344155844155844,3/3,
100002181,"26-218 METRO DISTRICT AT-LARGE - FUNDS TRAFFIC, SAFETY, TRANSIT IMPROVEMENTS, PROGRAMS THROUGH TAX ON EMPLOYERS.","","","","METRO DISTRICT AT-LARGE",87,,1,"YES",11/10/2020 9:29:20 PM,1,200097,0.461699800642375,197/325,
100002181,"26-218 METRO DISTRICT AT-LARGE - FUNDS TRAFFIC, SAFETY, TRANSIT IMPROVEMENTS, PROGRAMS THROUGH TAX ON EMPLOYERS.","","","","METRO DISTRICT AT-LARGE",87,,2,"NO",11/10/2020 9:29:20 PM,1,233295,0.538300199357625,197/325,
100002181,"26-218 METRO DISTRICT AT-LARGE - FUNDS TRAFFIC, SAFETY, TRANSIT IMPROVEMENTS, PROGRAMS THROUGH TAX ON EMPLOYERS.","","","","METRO DISTRICT",87,,1,"YES",11/10/2020 9:29:20 PM,1,200097,0.461699800642375,197/325,
100002181,"26-218 METRO DISTRICT AT-LARGE - FUNDS TRAFFIC, SAFETY, TRANSIT IMPROVEMENTS, PROGRAMS THROUGH TAX ON EMPLOYERS.","","","","METRO DISTRICT",87,,2,"NO",11/10/2020 9:29:20 PM,1,233295,0.538300199357625,197/325,
100002193,"26-220 CORBETT SCHOOL DISTRICT 39 - BONDS TO CONSTRUCT, RENOVATE, AND IMPROVE DISTRICT FACILITIES","","","","CORBETT SCHOOL DISTRICT 39",87,,1,"YES",11/10/2020 9:29:20 PM,1,1434,0.561032863849765,1/1,
100002193,"26-220 CORBETT SCHOOL DISTRICT 39 - BONDS TO CONSTRUCT, RENOVATE, AND IMPROVE DISTRICT FACILITIES","","","","CORBETT SCHOOL DISTRICT 39",87,,2,"NO",11/10/2020 9:29:20 PM,1,1122,0.438967136150235,1/1,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND PUBLIC SCHOOL DISTRICT 1J",89,,1,"YES",11/10/2020 9:29:20 PM,1,233228,0.747969148373234,65/70,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND PUBLIC SCHOOL DISTRICT 1J",89,,2,"NO",11/10/2020 9:29:20 PM,1,78587,0.252030851626766,65/70,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND SCHOOL DISTRICT 1J",89,,1,"YES",11/10/2020 9:29:20 PM,1,233228,0.747969148373234,65/70,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND SCHOOL DISTRICT 1J",89,,2,"NO",11/10/2020 9:29:20 PM,1,78587,0.252030851626766,65/70,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND SCHOOL DISTRICT",89,,1,"YES",11/10/2020 9:29:20 PM,1,233228,0.747969148373234,65/70,
100002159,"26-215 PORTLAND PUBLIC SCHOOL DISTRICT 1J - BONDS TO IMPROVE HEALTH, SAFETY, LEARNING BY MODERNIZING, REPAIRING SCHOOLS","","","","PORTLAND SCHOOL DISTRICT",89,,2,"NO",11/10/2020 9:29:20 PM,1,78587,0.252030851626766,65/70,
