ElectionDate	PartyCode	PartyName	RaceCode	OfficeDesc	CountyCode	CountyName	Juris1num	Juris2num	Precincts	PrecinctsReporting	CanNameLast	CanNameFirst	CanNameMiddle	CanVotes
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HEN	Hendry	002		10	10	Yes			5567
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HIG	Highlands	002		25	25	Yes			24244
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HIG	Highlands	002		25	25	Yes			22160
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HIG	Highlands	002		25	25	Yes			23683
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HIG	Highlands	002		25	25	Yes			23446
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HIL	Hillsborough	002		390	390	Yes			312706
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HIL	Hillsborough	002		390	390	Yes			315296
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HIL	Hillsborough	002		390	390	Yes			310578
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HIL	Hillsborough	002		390	390	Yes			329814
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	LEE	Lee	002		127	127	Yes			172801
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	LEE	Lee	002		127	127	Yes			164480
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	LEE	Lee	002		127	127	Yes			167052
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	LEE	Lee	002		127	127	Yes			169523
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	MAN	Manatee	002		70	70	Yes			100239
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	MAN	Manatee	002		70	70	Yes			98206
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	MAN	Manatee	002		70	70	Yes			94323
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	MAN	Manatee	002		70	70	Yes			99499
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	PAS	Pasco	002		110	110	Yes			131137
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	PAS	Pasco	002		110	110	Yes			123354
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	PAS	Pasco	002		110	110	Yes			125902
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	PAS	Pasco	002		110	110	Yes			127842
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	PIN	Pinellas	002		299	299	Yes			272632
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	PIN	Pinellas	002		299	299	Yes			268215
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	PIN	Pinellas	002		299	299	Yes			266891
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	PIN	Pinellas	002		299	299	Yes			280126
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	POL	Polk	002		167	167	Yes			151445
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	POL	Polk	002		167	167	Yes			143936
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	POL	Polk	002		167	167	Yes			146345
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	POL	Polk	002		167	167	Yes			146128
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	SAR	Sarasota	002		101	101	Yes			130300
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	SAR	Sarasota	002		101	101	Yes			126836
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	SAR	Sarasota	002		101	101	Yes			113798
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	SAR	Sarasota	002		101	101	Yes			131403
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	CHA	Charlotte	002		67	67	No			19742
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	CHA	Charlotte	002		67	67	No			19004
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	CHA	Charlotte	002		67	67	No			19642
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	CHA	Charlotte	002		67	67	No			19023
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	CLL	Collier	002		59	59	No			26444
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	CLL	Collier	002		59	59	No			26401
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	CLL	Collier	002		59	59	No			32123
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	CLL	Collier	002		59	59	No			34438
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	DES	Desoto	002		15	15	No			2597
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	DES	Desoto	002		15	15	No			2419
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	DES	Desoto	002		15	15	No			2574
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	DES	Desoto	002		15	15	No			2584
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	GLA	Glades	002		13	13	No			1160
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	GLA	Glades	002		13	13	No			1152
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	GLA	Glades	002		13	13	No			1121
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	GLA	Glades	002		13	13	No			1215
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HAR	Hardee	002		12	12	No			1929
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HAR	Hardee	002		12	12	No			2035
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HAR	Hardee	002		12	12	No			2063
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HAR	Hardee	002		12	12	No			1999
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HEN	Hendry	002		10	10	No			2375
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HEN	Hendry	002		10	10	No			2511
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HEN	Hendry	002		10	10	No			2378
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HEN	Hendry	002		10	10	No			2241
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HIG	Highlands	002		25	25	No			10473
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HIG	Highlands	002		25	25	No			12239
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HIG	Highlands	002		25	25	No			10839
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HIG	Highlands	002		25	25	No			10825
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	HIL	Hillsborough	002		390	390	No			130051
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	HIL	Hillsborough	002		390	390	No			127370
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	HIL	Hillsborough	002		390	390	No			132284
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	HIL	Hillsborough	002		390	390	No			116852
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	LEE	Lee	002		127	127	No			57044
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	LEE	Lee	002		127	127	No			63016
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	LEE	Lee	002		127	127	No			59849
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	LEE	Lee	002		127	127	No			58602
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	MAN	Manatee	002		70	70	No			39336
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	MAN	Manatee	002		70	70	No			40253
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	MAN	Manatee	002		70	70	No			43899
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	MAN	Manatee	002		70	70	No			40652
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	PAS	Pasco	002		110	110	No			51223
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	PAS	Pasco	002		110	110	No			56887
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	PAS	Pasco	002		110	110	No			54349
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	PAS	Pasco	002		110	110	No			53510
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	PIN	Pinellas	002		299	299	No			100213
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	PIN	Pinellas	002		299	299	No			103914
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	PIN	Pinellas	002		299	299	No			105978
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	PIN	Pinellas	002		299	299	No			94982
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	POL	Polk	002		167	167	No			58343
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	POL	Polk	002		167	167	No			64961
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	POL	Polk	002		167	167	No			62248
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	POL	Polk	002		167	167	No			62242
11/6/2018	NOP	Non-Partisan	D24	Shall Judge Susan H. Rothstein-Youakim be retained in Office?	SAR	Sarasota	002		101	101	No			44204
11/6/2018	NOP	Non-Partisan	D23	Shall Judge Edward C. LaRose be retained in Office?	SAR	Sarasota	002		101	101	No			45800
11/6/2018	NOP	Non-Partisan	D22	Shall Judge Darryl C. Casanueva be retained in Office?	SAR	Sarasota	002		101	101	No			59355
11/6/2018	NOP	Non-Partisan	D21	Shall Judge Anthony K. Black be retained in Office?	SAR	Sarasota	002		101	101	No			43235
11/6/2018	NOP	Non-Partisan	D31	Shall Judge Kevin Emas be retained in Office?	DAD	Miami-Dade	003		902	902	Yes			512314
11/6/2018	NOP	Non-Partisan	D32	Shall Judge Ivan F. Fernandez be retained in Office?	DAD	Miami-Dade	003		902	902	Yes			513891
11/6/2018	NOP	Non-Partisan	D33	Shall Judge Norma Shepard Lindsey be retained in Office?	DAD	Miami-Dade	003		902	902	Yes			514617
11/6/2018	NOP	Non-Partisan	D34	Shall Judge Robert Joshua Luck be retained in Office?	DAD	Miami-Dade	003		902	902	Yes			482226
11/6/2018	NOP	Non-Partisan	D34	Shall Judge Robert Joshua Luck be retained in Office?	MON	Monroe	003		33	33	Yes			19711
11/6/2018	NOP	Non-Partisan	D33	Shall Judge Norma Shepard Lindsey be retained in Office?	MON	Monroe	003		33	33	Yes			20299
11/6/2018	NOP	Non-Partisan	D32	Shall Judge Ivan F. Fernandez be retained in Office?	MON	Monroe	003		33	33	Yes			19491
11/6/2018	NOP	Non-Partisan	D31	Shall Judge Kevin Emas be retained in Office?	MON	Monroe	003		33	33	Yes			20181
11/6/2018	NOP	Non-Partisan	D31	Shall Judge Kevin Emas be retained in Office?	DAD	Miami-Dade	003		902	902	No			176700
11/6/2018	NOP	Non-Partisan	D32	Shall Judge Ivan F. Fernandez be retained in Office?	DAD	Miami-Dade	003		902	902	No			177247
11/6/2018	NOP	Non-Partisan	D33	Shall Judge Norma Shepard Lindsey be retained in Office?	DAD	Miami-Dade	003		902	902	No			165531
11/6/2018	NOP	Non-Partisan	D34	Shall Judge Robert Joshua Luck be retained in Office?	DAD	Miami-Dade	003		902	902	No			169100
11/6/2018	NOP	Non-Partisan	D34	Shall Judge Robert Joshua Luck be retained in Office?	MON	Monroe	003		33	33	No			9889
11/6/2018	NOP	Non-Partisan	D33	Shall Judge Norma Shepard Lindsey be retained in Office?	MON	Monroe	003		33	33	No			9546
11/6/2018	NOP	Non-Partisan	D32	Shall Judge Ivan F. Fernandez be retained in Office?	MON	Monroe	003		33	33	No			10292
11/6/2018	NOP	Non-Partisan	D31	Shall Judge Kevin Emas be retained in Office?	MON	Monroe	003		33	33	No			9784
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	BRO	Broward	004		577	577	Yes			452479
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	BRO	Broward	004		577	577	Yes			441628
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	BRO	Broward	004		577	577	Yes			476355
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	IND	Indian River	004		36	36	Yes			44550
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	IND	Indian River	004		36	36	Yes			43301
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	IND	Indian River	004		36	36	Yes			44107
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	MRT	Martin	004		30	30	Yes			48101
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	MRT	Martin	004		30	30	Yes			49989
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	MRT	Martin	004		30	30	Yes			47982
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	OKE	Okeechobee	004		11	11	Yes			7086
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	OKE	Okeechobee	004		11	11	Yes			7715
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	OKE	Okeechobee	004		11	11	Yes			7028
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	PAL	Palm Beach	004		871	871	Yes			357164
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	PAL	Palm Beach	004		871	871	Yes			345699
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	PAL	Palm Beach	004		871	871	Yes			370190
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	STL	St. Lucie	004		64	64	Yes			72655
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	STL	St. Lucie	004		64	64	Yes			76369
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	STL	St. Lucie	004		64	64	Yes			75182
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	BRO	Broward	004		577	577	No			153706
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	BRO	Broward	004		577	577	No			118488
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	BRO	Broward	004		577	577	No			146918
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	IND	Indian River	004		36	36	No			16445
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	IND	Indian River	004		36	36	No			15480
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	IND	Indian River	004		36	36	No			16619
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	MRT	Martin	004		30	30	No			15834
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	MRT	Martin	004		30	30	No			14795
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	MRT	Martin	004		30	30	No			16323
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	OKE	Okeechobee	004		11	11	No			2647
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	OKE	Okeechobee	004		11	11	No			2382
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	OKE	Okeechobee	004		11	11	No			2745
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	PAL	Palm Beach	004		871	871	No			115022
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	PAL	Palm Beach	004		871	871	No			121420
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	PAL	Palm Beach	004		871	871	No			95695
11/6/2018	NOP	Non-Partisan	D42	Shall Judge Jeffrey T. Kuntz be retained in Office?	STL	St. Lucie	004		64	64	No			32451
11/6/2018	NOP	Non-Partisan	D43	Shall Judge Carole Y. Taylor be retained in Office?	STL	St. Lucie	004		64	64	No			29236
11/6/2018	NOP	Non-Partisan	D41	Shall Judge Burton C. Conner be retained in Office?	STL	St. Lucie	004		64	64	No			30819
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	BRE	Brevard	005		174	174	Yes			154286
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	CIT	Citrus	005		31	31	Yes			43183
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	FLA	Flagler	005		25	25	Yes			30110
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	HER	Hernando	005		32	32	Yes			48282
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	LAK	Lake	005		102	102	Yes			88032
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	MRN	Marion	005		125	125	Yes			92110
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	ORA	Orange	005		247	247	Yes			242227
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	OSC	Osceola	005		87	87	Yes			63102
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	PUT	Putnam	005		35	35	Yes			15912
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	SEM	Seminole	005		81	81	Yes			98072
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	STJ	St. Johns	005		46	46	Yes			71938
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	SUM	Sumter	005		26	26	Yes			46158
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	VOL	Volusia	005		125	125	Yes			125728
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	BRE	Brevard	005		174	174	No			92645
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	CIT	Citrus	005		31	31	No			19844
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	FLA	Flagler	005		25	25	No			15048
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	HER	Hernando	005		32	32	No			23836
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	LAK	Lake	005		102	102	No			47147
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	MRN	Marion	005		125	125	No			42182
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	ORA	Orange	005		247	247	No			170507
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	OSC	Osceola	005		87	87	No			40429
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	PUT	Putnam	005		35	35	No			9176
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	SEM	Seminole	005		81	81	No			67002
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	STJ	St. Johns	005		46	46	No			36739
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	SUM	Sumter	005		26	26	No			17069
11/6/2018	NOP	Non-Partisan	D51	Shall Judge Eric Eisnaugle be retained in Office?	VOL	Volusia	005		125	125	No			67478
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FRA	Franklin	002	012	8	8	Barclay Fountain	Lisa		2104
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GAD	Gadsden	002	012	25	25	Barclay Fountain	Lisa		6296
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	JEF	Jefferson	002	012	16	16	Barclay Fountain	Lisa		3166
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEO	Leon	002	012	155	155	Barclay Fountain	Lisa		56167
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LIB	Liberty	002	012	8	8	Barclay Fountain	Lisa		1158
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	WAK	Wakulla	002	012	12	12	Barclay Fountain	Lisa		6567
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FRA	Franklin	002	012	8	8	Frank	David		2443
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GAD	Gadsden	002	012	25	25	Frank	David		12501
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	JEF	Jefferson	002	012	16	16	Frank	David		3539
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEO	Leon	002	012	155	155	Frank	David		63335
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LIB	Liberty	002	012	8	8	Frank	David		1136
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	WAK	Wakulla	002	012	12	12	Frank	David		6250
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	004	110	110	Ellis	Dave		103700
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	004	299	299	Ellis	Dave		214241
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PAS	Pasco	006	004	110	110	Fixsen	Roxanne		70173
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PIN	Pinellas	006	004	299	299	Fixsen	Roxanne		146818
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FLA	Flagler	007	015	25	25	Gaustad	Linda	L.	27729
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PUT	Putnam	007	015	35	35	Gaustad	Linda	L.	14865
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STJ	St. Johns	007	015	46	46	Gaustad	Linda	L.	62342
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	VOL	Volusia	007	015	125	125	Gaustad	Linda	L.	109029
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	FLA	Flagler	007	015	25	25	Will	Ryan		16198
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	PUT	Putnam	007	015	35	35	Will	Ryan		9254
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	STJ	St. Johns	007	015	46	46	Will	Ryan		39739
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	VOL	Volusia	007	015	125	125	Will	Ryan		85847
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ALA	Alachua	008	008	63	63	Robertson	David		33026
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BAK	Baker	008	008	9	9	Robertson	David		6884
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRA	Bradford	008	008	14	14	Robertson	David		5859
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GIL	Gilchrist	008	008	10	10	Robertson	David		4583
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEV	Levy	008	008	13	13	Robertson	David		9406
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	UNI	Union	008	008	8	8	Robertson	David		3198
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ALA	Alachua	008	008	63	63	Walker	Gloria		65576
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BAK	Baker	008	008	9	9	Walker	Gloria		2650
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	BRA	Bradford	008	008	14	14	Walker	Gloria		3197
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	GIL	Gilchrist	008	008	10	10	Walker	Gloria		2100
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	LEV	Levy	008	008	13	13	Walker	Gloria		6070
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	UNI	Union	008	008	8	8	Walker	Gloria		1283
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	041	247	247	Mosley	Dean		153581
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	041	87	87	Mosley	Dean		37021
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	ORA	Orange	009	041	247	247	Shaffer	Laura		247195
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	OSC	Osceola	009	041	87	87	Shaffer	Laura		64660
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HAR	Hardee	010	010	12	12	Gravitt	Melissa		3429
11/6/2018	NOP	Non-Partisan	CTJ	Circuit Judge	HIG	Highlands	010	010	25	25	Gravitt	Melissa		23623
